colight	TRAIN	0	348.3030	0.000000	-190.0910	4.6358	0.2484	3908
colight	TEST	0	1131.4751	0.000000	-580.8657	13.5279	0.5003	421
colight	TRAIN	1	345.7628	0.000000	-178.8163	4.2499	0.2401	3778
colight	TEST	1	1131.4751	0.000000	-580.8657	13.5279	0.5003	421
colight	TRAIN	2	343.1177	32.571331	-185.0574	4.5021	0.2413	3849
colight	TEST	2	623.7377	32.571331	-529.7782	13.4803	0.4180	1300
colight	TRAIN	3	291.6114	35.751476	-119.0961	3.0683	0.1962	3909
colight	TEST	3	558.8899	35.751476	-428.0748	10.3370	0.3368	1553
colight	TRAIN	4	306.1283	63.284653	-113.7720	3.0263	0.1986	3742
colight	TEST	4	506.1850	63.284653	-498.6680	11.9856	0.3909	1632
colight	TRAIN	5	389.8338	71.198174	-190.7775	4.9274	0.2518	3555
colight	TEST	5	527.6010	71.198174	-504.2855	12.1750	0.3937	1549
colight	TRAIN	6	411.2695	60.486034	-211.4578	5.3155	0.2637	3503
colight	TEST	6	716.6910	60.486034	-492.6538	11.8741	0.4132	1207
colight	TRAIN	7	452.3023	57.048481	-191.5078	4.7865	0.2435	3410
colight	TEST	7	581.4333	57.048481	-434.4077	10.7954	0.3560	1657
colight	TRAIN	8	464.8013	53.175282	-222.8825	5.7574	0.2459	3418
colight	TEST	8	649.1616	53.175282	-424.6882	9.8964	0.3517	1733
colight	TRAIN	9	434.5703	51.446827	-165.9154	4.2951	0.2510	3614
colight	TEST	9	675.8938	51.446827	-488.8016	12.2980	0.3868	1412
colight	TRAIN	10	588.7743	48.677269	-304.2994	7.7544	0.3096	2867
colight	TEST	10	542.5059	48.677269	-383.6032	9.3918	0.3016	2194
colight	TRAIN	11	395.6267	49.503452	-152.5580	3.9837	0.2309	3480
colight	TEST	11	505.1100	49.503452	-258.7374	6.4856	0.2799	2299
colight	TRAIN	12	465.4523	50.301048	-174.4101	4.3831	0.2310	3237
colight	TEST	12	538.3777	50.301048	-424.1005	10.4851	0.3655	1607
colight	TRAIN	13	593.4595	55.460320	-260.0541	6.6119	0.2925	3173
colight	TEST	13	427.3541	55.460320	-279.4294	7.1738	0.2775	2694
colight	TRAIN	14	475.6769	47.083652	-204.0527	5.2947	0.2314	3188
colight	TEST	14	457.7942	47.083652	-266.2500	6.7365	0.2668	2619
colight	TRAIN	15	413.9397	46.363075	-171.5760	4.3344	0.2209	3167
