group,metric,episode,mean,std,min,max,seed_count
MAPPO+Learned(id),travel_time,124,567.4975000000001,148.59436268239338,358.4483,690.5761,3
MAPPO+Learned(id),travel_time,125,544.8226,134.09692615077597,355.8573,653.164,3
MAPPO+Learned(id),travel_time,126,538.5520333333334,112.29852875905759,380.6147,631.9529,3
MAPPO+Learned(id),travel_time,127,485.13973333333325,102.94312063067748,339.6802,563.0726,3
MAPPO+Learned(id),travel_time,128,490.47663333333327,85.43777775341665,384.6034,593.8371,3
MAPPO+Learned(id),travel_time,129,496.3132666666667,74.91456406824746,390.653,555.8679,3
MAPPO+Learned(id),travel_time,130,462.26443333333333,75.32515825160205,366.3782,550.397,3
MAPPO+Learned(id),travel_time,131,471.945,80.8117934990102,359.0195,543.6292,3
MAPPO+Learned(id),travel_time,132,440.3816,71.48151592549411,342.5825,511.4377,3
MAPPO+Learned(id),travel_time,133,441.2661666666666,92.97241849603688,328.5004,556.2043,3
MAPPO+Learned(id),travel_time,134,396.53136666666666,61.26529356203414,309.9295,442.1218,3
MAPPO+Learned(id),travel_time,135,408.08899999999994,60.00547168206135,323.7606,458.4706,3
MAPPO+Learned(id),travel_time,136,387.58899999999994,52.47042565261565,313.4525,427.4055,3
MAPPO+Learned(id),travel_time,137,369.10726666666665,36.7952882375206,317.2928,399.1721,3
MAPPO+Learned(id),travel_time,138,356.49343333333337,30.223852386962335,314.8322,385.5992,3
MAPPO+Learned(id),travel_time,139,358.51736666666665,44.92929416630338,310.284,418.4547,3
MAPPO+Learned(id),travel_time,140,369.96566666666666,38.53781947345864,319.3364,412.7518,3
MAPPO+Learned(id),travel_time,141,364.9177333333333,45.39372730692596,302.6572,409.5981,3
MAPPO+Learned(id),travel_time,142,350.3453666666666,38.960617992218175,297.3403,389.8764,3
MAPPO+Learned(id),travel_time,143,345.59336666666667,35.13092959699314,300.5365,386.2514,3
MAPPO+Learned(id),travel_time,144,336.80016666666666,27.702299237949337,299.8722,366.5942,3
MAPPO+Learned(id),travel_time,145,344.9524333333334,38.41840395108688,301.9118,395.1884,3
MAPPO+Learned(id),travel_time,146,321.555,21.248425109797363,294.0489,345.7868,3
MAPPO+Learned(id),travel_time,147,324.2902333333334,22.898751355963107,293.7103,348.8095,3
MAPPO+Learned(id),travel_time,148,324.00933333333336,31.00260685451394,283.3421,358.5336,3
MAPPO+Learned(id),travel_time,149,319.5971333333334,19.528468743748334,292.0616,335.2054,3
MAPPO+Learned(id),travel_time,150,311.2241666666667,25.240515594355216,280.8233,342.6254,3
MAPPO+Learned(id),travel_time,151,331.39140000000003,32.2125994781545,288.494,366.1193,3
MAPPO+Learned(id),travel_time,152,311.6765666666667,29.938412327569335,285.085,353.5053,3
MAPPO+Learned(id),travel_time,153,307.3421,25.52169014034926,278.6307,340.6392,3
MAPPO+Learned(id),travel_time,154,297.5446,23.03966956837706,273.6657,328.6827,3
MAPPO+Learned(id),travel_time,155,301.67810000000003,24.214321568856725,273.2737,332.4451,3
MAPPO+Learned(id),travel_time,156,293.5801666666667,18.998878326949267,273.4253,319.045,3
MAPPO+Learned(id),travel_time,157,288.3568333333333,20.355729166393324,267.0354,315.7681,3
MAPPO+Learned(id),travel_time,158,290.1899,21.166052360797007,266.7344,318.023,3
MAPPO+Learned(id),travel_time,159,284.5889,22.728514859679382,259.3906,314.4699,3
MAPPO+Learned(id),travel_time,160,290.31716666666665,19.60638885828347,267.1565,315.0999,3
MAPPO+Learned(id),travel_time,161,287.2874333333333,21.102320051332953,261.7351,313.4154,3
MAPPO+Learned(id),travel_time,162,286.3779666666667,24.257384157177558,256.3605,315.7688,3
MAPPO+Learned(id),travel_time,163,280.82516666666663,21.00554788531407,258.063,308.7369,3
MAPPO+Learned(id),travel_time,164,274.64456666666666,31.423657806641305,231.4444,305.2712,3
MAPPO+Learned(id),travel_time,165,270.69936666666666,29.335186499075736,232.318,303.5276,3
MAPPO+Learned(id),travel_time,166,278.7088,27.05529255838864,241.1317,303.7387,3
MAPPO+Learned(id),travel_time,167,277.44606666666664,27.863281385643653,238.7525,303.2465,3
MAPPO+Learned(id),travel_time,168,274.83366666666666,31.466756812264943,230.8003,302.421,3
MAPPO+Learned(id),travel_time,169,273.00033333333334,34.07241479812601,224.8877,299.3534,3
MAPPO+Learned(id),travel_time,170,263.7504666666667,29.576127709165867,224.3495,295.608,3
MAPPO+Learned(id),travel_time,171,259.29036666666667,33.28193927205698,217.2231,298.6076,3
MAPPO+Learned(id),travel_time,172,254.02586666666664,30.376819781573946,216.4023,290.7953,3
MAPPO+Learned(id),travel_time,173,257.4413333333333,33.42092294559734,215.2057,296.9317,3
MAPPO+Learned(id),travel_time,174,254.26263333333335,32.76269242917756,213.9419,294.1909,3
MAPPO+Learned(id),travel_time,175,253.42493333333334,33.75552992892013,211.0248,293.6204,3
MAPPO+Learned(id),travel_time,176,254.27266666666665,32.60531859010463,212.1916,291.6395,3
MAPPO+Learned(id),travel_time,177,253.61353333333332,31.567354002654206,212.2188,288.7886,3
MAPPO+Learned(id),travel_time,178,250.40993333333336,32.334990117140215,208.6912,287.4862,3
MAPPO+Learned(id),travel_time,179,252.29556666666667,31.73213548169881,209.9664,286.3665,3
MAPPO+Learned(id),travel_time,180,255.32863333333333,33.989694627865596,209.4873,290.7744,3
MAPPO+Learned(id),travel_time,181,253.84666666666666,32.03568265360085,210.6512,287.2783,3
MAPPO+Learned(id),travel_time,182,249.69723333333332,31.352617351914258,208.9274,285.1767,3
MAPPO+Learned(id),travel_time,183,249.74353333333332,31.554719098769073,207.4685,283.2571,3
MAPPO+Learned(id),travel_time,184,249.27089999999998,31.80430735681359,206.8456,283.4196,3
MAPPO+Learned(id),travel_time,185,247.77196666666669,30.876510087803357,206.995,281.687,3
MAPPO+Learned(id),travel_time,186,249.04309999999998,31.488579847726797,207.9161,284.3959,3
MAPPO+Learned(id),travel_time,187,247.6036333333333,31.80478936599887,206.1165,283.3948,3
MAPPO+Learned(id),travel_time,188,243.1626666666667,30.321176999179215,206.0783,280.3495,3
MAPPO+Learned(id),travel_time,189,243.59406666666666,31.127176725206258,205.4724,281.7181,3
MAPPO+Learned(id),travel_time,190,240.4342333333333,31.970268738348473,203.6551,281.597,3
MAPPO+Learned(id),travel_time,191,236.10339999999997,28.73856669112084,205.4996,274.5659,3
MAPPO+Learned(id),travel_time,192,235.25676666666664,31.028786365495442,203.3159,277.2851,3
MAPPO+Learned(id),travel_time,193,233.55326666666667,31.25309855159253,203.0542,276.5064,3
MAPPO+Learned(id),travel_time,194,232.36626666666666,30.474622645553616,202.6611,274.2606,3
MAPPO+Learned(id),travel_time,195,233.51276666666664,31.038838690618277,202.7727,276.0195,3
MAPPO+Learned(id),travel_time,196,230.0858333333333,28.654756502115934,202.4419,269.5691,3
MAPPO+Learned(id),travel_time,197,231.73006666666666,31.88822355523884,201.0241,275.6863,3
MAPPO+Learned(id),travel_time,198,229.6118,31.230915491651317,200.6059,272.96,3
MAPPO+Learned(id),travel_time,199,231.93236666666667,31.52905412793449,201.7989,275.4614,3
MAPPO+Learned(id),travel_time,200,230.98030000000003,31.38621917604392,199.9178,273.9703,3
MAPPO+Learned(id),travel_time,201,230.62216666666666,29.463918740196267,200.7985,270.7351,3
MAPPO+Learned(id),travel_time,202,229.08630000000002,29.85583981244986,200.8573,270.3927,3
MAPPO+Learned(id),travel_time,203,228.11683333333335,30.932131588833144,200.6459,271.3346,3
MAPPO+Learned(id),travel_time,204,226.345,29.942170582975443,199.4012,268.1069,3
MAPPO+Learned(id),travel_time,205,227.12296666666666,30.393085432965773,199.5885,269.4734,3
MAPPO+Learned(id),travel_time,206,226.62160000000003,30.5953121161832,199.653,269.4083,3
MAPPO+Learned(id),travel_time,207,226.0246666666667,31.552070871744,199.5531,270.369,3
MAPPO+Learned(id),travel_time,208,225.38656666666668,30.21321751886453,197.9968,267.4823,3
MAPPO+Learned(id),travel_time,209,225.29356666666664,31.102960671757415,196.9717,268.6006,3
MAPPO+Learned(id),travel_time,210,224.3135,30.275445673790955,197.6873,266.6643,3
MAPPO+Learned(id),travel_time,211,224.16053333333332,30.599840490361306,197.659,267.0386,3
MAPPO+Learned(id),travel_time,212,223.25896666666668,29.59153622466321,196.5602,264.5166,3
MAPPO+Learned(id),travel_time,213,220.59526666666667,26.716344332553366,196.7822,257.9055,3
MAPPO+Learned(id),travel_time,214,223.0819,30.21202111445046,196.9178,265.4168,3
MAPPO+Learned(id),travel_time,215,222.1879333333333,29.53222750627222,197.0914,263.6473,3
MAPPO+Learned(id),travel_time,216,221.25873333333334,29.07155475057286,196.1126,262.0007,3
MAPPO+Learned(id),travel_time,217,220.34489999999997,29.773916720624218,194.3736,262.0333,3
MAPPO+Learned(id),travel_time,218,218.52253333333337,27.332614708602044,194.972,256.8428,3
MAPPO+Learned(id),travel_time,219,214.90616666666665,22.105519771817672,194.1473,245.5287,3
MAPPO+Learned(id),travel_time,220,214.8685,21.309053874820435,194.6739,244.3371,3
MAPPO+Learned(id),travel_time,221,213.33676666666668,20.90331011910687,194.1774,242.4129,3
MAPPO+Learned(id),travel_time,222,213.46326666666667,21.286818578223983,194.6296,243.2188,3
MAPPO+Learned(id),travel_time,223,209.31503333333333,16.399650245118707,193.9182,232.0343,3
MAPPO+Learned(id),travel_time,224,209.70040000000003,17.238015715466403,193.7489,233.6413,3
MAPPO+Learned(id),travel_time,225,206.15546666666668,11.664023185943268,194.0475,221.9111,3
MAPPO+Learned(id),travel_time,226,206.55949999999999,13.397485582003812,193.1661,224.8623,3
MAPPO+Learned(id),travel_time,227,203.9351,10.640731883036368,192.6477,218.1976,3
MAPPO+Learned(id),travel_time,228,203.67776666666668,9.507803510917881,193.4508,216.3513,3
MAPPO+Learned(id),travel_time,229,203.55213333333336,10.084030496560173,193.2528,217.2443,3
MAPPO+Learned(id),travel_time,230,201.82449999999997,7.908442831978151,193.3283,212.3715,3
MAPPO+Learned(id),travel_time,231,200.62036666666665,7.701202407128097,192.5715,210.9989,3
MAPPO+Learned(id),travel_time,232,200.49113333333332,6.962964177385628,192.7036,209.6041,3
MAPPO+Learned(id),travel_time,233,199.8117,6.934204531643604,191.9341,208.8084,3
MAPPO+Learned(id),travel_time,234,199.22390000000004,7.1314609905684865,191.4341,208.6664,3
MAPPO+Learned(id),travel_time,235,198.79296666666664,6.393629505131567,191.7893,207.2475,3
MAPPO+Learned(id),travel_time,236,198.50626666666668,7.342860322033159,190.7157,208.3477,3
MAPPO+Learned(id),travel_time,237,198.69083333333333,6.536343626897913,191.7489,207.4479,3
MAPPO+Learned(id),travel_time,238,198.17066666666665,7.139186955731643,190.9805,207.904,3
MAPPO+Learned(id),travel_time,239,197.3042,6.098327224739578,190.4841,205.2858,3
MAPPO+Learned(id),travel_time,240,197.1453,5.841978522726691,190.5368,204.7436,3
MAPPO+Learned(id),travel_time,241,197.0305666666667,6.036056225899674,190.2383,204.9044,3
MAPPO+Learned(id),travel_time,242,196.81433333333334,5.975247623506678,189.8835,204.4664,3
MAPPO+Learned(id),travel_time,243,196.71693333333334,6.03859437856932,189.9253,204.5963,3
MAPPO+Learned(id),travel_time,244,195.73806666666667,5.172378427978978,189.8722,202.4557,3
MAPPO+Learned(id),travel_time,245,195.77846666666665,5.92291149932943,188.6183,203.1229,3
MAPPO+Learned(id),travel_time,246,194.92669999999998,5.223256865851681,189.301,201.8853,3
MAPPO+Learned(id),travel_time,247,195.15853333333334,5.05235720189651,189.2571,201.5977,3
MAPPO+Learned(id),travel_time,248,195.89260000000002,5.452747388243845,190.0914,203.193,3
MAPPO+Learned(id),travel_time,249,195.0235,5.41947826517154,189.3715,202.3325,3
MAPPO+Learned(id),loss,0,0.0021319999999999998,2.776088375154265e-05,0.002098,0.002166,3
MAPPO+Learned(id),loss,1,0.0020533333333333332,6.790843508398327e-05,0.001992,0.002148,3
MAPPO+Learned(id),loss,2,0.0020716666666666665,0.0002083863932431504,0.001843,0.002347,3
MAPPO+Learned(id),loss,3,0.0019073333333333331,1.8909139471577165e-05,0.001888,0.001933,3
MAPPO+Learned(id),loss,4,0.0018976666666666666,4.267968551378461e-05,0.001841,0.001944,3
MAPPO+Learned(id),loss,5,0.0018139999999999999,0.00010655515003977986,0.001684,0.001945,3
MAPPO+Learned(id),loss,6,0.0017853333333333332,0.00013810221657244398,0.001657,0.001977,3
MAPPO+Learned(id),loss,7,0.0016503333333333335,9.568118356755877e-05,0.001552,0.00178,3
MAPPO+Learned(id),loss,8,0.001582,4.818713521262708e-05,0.001519,0.001636,3
MAPPO+Learned(id),loss,9,0.00151,1.5577761927397257e-05,0.00149,0.001528,3
MAPPO+Learned(id),loss,10,0.0014123333333333331,1.05303793326209e-05,0.001398,0.001423,3
MAPPO+Learned(id),loss,11,0.0013363333333333335,6.995395310885261e-05,0.00126,0.001429,3
MAPPO+Learned(id),loss,12,0.0012843333333333335,2.1638443156156667e-05,0.001263,0.001314,3
MAPPO+Learned(id),loss,13,0.0012156666666666668,2.5746628689769983e-05,0.001185,0.001248,3
MAPPO+Learned(id),loss,14,0.0011533333333333335,7.519899526515558e-05,0.001047,0.001208,3
MAPPO+Learned(id),loss,15,0.0010953333333333334,1.8838494867926346e-05,0.001069,0.001112,3
MAPPO+Learned(id),loss,16,0.0011353333333333335,6.442739238001864e-05,0.00107,0.001223,3
